message_id,user_message,romanized_text,layer1_flags,selection_reason
3746,"""آج آلوئے میں موسم کا ترین اپڈیٹ دیں مجھے کسی گندگی نہ سال بھی یا""","""aj alowe mein mausam ka tareen update den mujhe kisi gandagi na saal b ya.""",,full_coverage
3747,"""آج موسم کی کیا صورتحال ہے؟""","""aj mausam ki kya sorat e haal hai?",,full_coverage
3749,"""بکریوں کے لیے خوب سا گھاس اچھا ہے""",“Bakrion ke liye khoob sa ghas acha hai”,,full_coverage
3750,"""کمانڈ کو آپ کیا ڈالنا چاہیے؟""",“ command ko aap kya daalna chahiye?”,,full_coverage
3751,"""آجتا موسم کیمیائی؟""","""ajta mausam keemiyai? """,,full_coverage
3752,"""جراغت میں موسم کیسا رہے گا۔""","""jaraghat mein mausam kaisa rahega.",,full_coverage
3753,"""سلام علیکم آج موسم کی کتنی سہ ٹیکلیٹ ہے""",""" salam alaikum aaj mausam ki kitni sah complete hai""",,full_coverage
3754,"""ایک ایسا کہاں؟""",“ایk aisa kahan?”,script_leakage,full_coverage
3756,"""السلام علیکم! آج موسم کی کیا صورت پہ آ جائے؟""",“Lslam alaikum! aaj mausam ki kya soorat pe aa jaaye?”,,full_coverage
3758,"""میرا ریگستانی علاقہ ہے اور وہاں پہ ریٹ ہی ریتا ہے وہاں پہ پانی نہیں ہے تو وہاں پہ فصل اگر لگاؤں تو اس کو آبپاشی کرنے کے لیے کیا کرنا پڑے گا""","""Mera registani ilaqa hai aur wahan pe rate hi Rita hai wahan pe pani nahi hai to wahan pe fasal agar lagaon to usko aabpaashi karne ke liye kya karna padega.""",,full_coverage
3759,"""میرے پاس پریسیں نہیں ہیں گرپٹریریشن سسٹم پر ایک ایکڑ پر کتنی لاگت تا ہے""",""" meray paas pressure nahi hain grpiration system par aik acre par kitni laagat ta hai.""",,full_coverage
3760,"""میرے گنا کی فصل ہے۔اس پر کیلا کا حملہ ہے۔ اس کا حال بتاؤ۔""",""" meray gina ki fasal hai iss par kela ka hamla hai. iss ka haal batao. """,,full_coverage
3761,"""میری گنّا کی فصل پراسفید مکھی کا حملہ ہے""",""" Meri gunga ki fasal properly makhi ka hamla hai""",,full_coverage
3762,سانفل,sanfil,,full_coverage
3763,"""آج موسم کے سبق تدلساں میں۔""","""aj mausam ke sabaq tadlsan mein. """,,full_coverage
3764,"""شیر بھائی میں نے اپنے گھر میں انگور شاتوت اور امرود اُبائے ہیں اور وہ شاتوت چوہاں بھی فصل نہیں کرتا دن پتی پر رہتا ہے اور امرود بھی سو بھی انگور بھی فصل نہیں کرتا اور وہ بڑھوتری نہیں کرتا کیا وجہ ہےکیا کرنا چاہیے ہمیں؟""",“shir bhai ma ne apne ghar mein angoor shatot aur amrood UBaye hain aur wo shatot chohan bhi fasal nahi karta din patti par rehta hai aur amrood bhi so b angoor bhi fasal nahi karta aur wo barhwatri nahi kerta kya wajah hai kia kerna chahiye hamein?,,full_coverage
3765,"""السلام علیکم کسان دوست کیسے ہو؟ کسان دوست مجھے ڈی آئی خان ڈیرہ رائیس مجموعہ خان کا ہپ ویدر چیک کر لیں اور یہاں پہ ہم نے چاول کی پنیری جو ہے نا وہ ڈالی ہے اس کے لئے ہم کیا پروسیجر کر لیں وہ صحیح نہیں ہو گئی کچھ جگہوں پہ بھی یا کچھ بھی نہیں ہوتا کیا وصلہ ہو سکتا ہے""",“Lslam alaikum kisan dost kaise ho? Kisan dost mujhe DNAe khan deera rayis majmoa khan ka hip widder check kar len aur yahan pe hum ne chawal ki paneeri jo hai na woh dali hai is ke liye hum kya processor kar len woh sahi nahi ho gayi kuch jaghon pe bhi ya kuch bhi nahi hota kya wasla ho sakta hai”,,full_coverage
3766,"""اس لحاظ سے میں چاولوں کو پانی اس طرح دو پنیری کو""","""as lehaaz se mein chaawlon ko pani iss tarah do paneeri ko""",,full_coverage
3767,"""السلام علیکم بشیر جان کیا آج موسم کے حالات سے کچھ بچا سکتی ہے کیا بارش ہو سکتی ہے یا نہیں مجھے صرف اتنا بتائیں کہ پانچ سے لے کر آٹھ تک بارش کا کوئی ہے قطر آنے کا ہے یا نہیں میں تو ایسی خبر دوں کہ میں خوش ہو جاؤں""",“Lslam alaikum Basir jaan kya aaj mausam ke halaat se kuch bacha sakti hai kya barish ho sakti hai ya nahi mujhe sirf itna bitayen ke paanch se le kar aath tak barish ka koi hai qutar aane ka hai ya nahi main to aisi khabar dun ke main khush ho jaoon”,,full_coverage
3768,"""جی ہم نے چوہر باجور لگا ھے ہو ھے وہ اس بار کٹائی کی اور دوسرے بار اوپر نہیں آ رہا""",“ji humne chohar bajor laga he he wo uss baar katai ki aur dusre baar oopar nahi aa raha”,,full_coverage
3769,"""وعلیکم السلام بشیر صاحب کی آجالہ ٹھیک ہو""",“WAKUM salam Basheer sahib ki aajala theek ho”,,full_coverage
3771,"""لوگیالے کھاد کے بھائی""",“ogyalay khad ke bhai”,,full_coverage
3772,"""بھینس کے پھل کو کتنے دیر تک دودھ پلانا چاہیے""",“Bhenes ke phal ko kitne der tak doodh pilana chahiye”,,full_coverage
3773,"""اگر بھینس کے دودھ میں بیکے آئیں تو بھینس کو کیا دینا چاہیے""",""" Agar bhens ke doodh mein bekay ayen to bhens ko kya dena chahiye.""",,full_coverage
3774,"""چار سے پانچ مانے کے درمیان بحث ہے اور اسکا عمر چوتھا صبح""",“char se paanch manay ke darmain behas hai aur uska umar choutha subah”,,full_coverage
3775,"""پانچ سے چھ مان اس کا وزن ہے اور تیسرا صبح مائی سوئی ہوئی ہے""",""" panch se chh maan iss ka wazan hai aur teesra subah maai soi hui hai.""",,full_coverage
3776,"""میں کہہ رہا ہوں پانچ سے چھ من وزن ہے بیس کا اور تیسرا سوہ سوئی ہوئی ہے اور اس کے دودھ میں بھیکے آتی ہیں کیا اعلان کرنا چاہیے""",""" main keh raha hun paanch se chay mann wazan hai bees ka aur teesra sooh soi hui hai aur uss ke doodh mein bheekay aati hain kya elaan karna chahiye.""",,full_coverage
3777,"""عمران خان کب جیلتے باہر آئے گا""","""amaran Khan kab jaultay bahar aayega""",,full_coverage
3778,"""جانور کلگے بننے پر پٹا ہوا گاس ضروری ہے کہ نہیں""",""" janwar collage banne par pita hua gas zaroori hai ke nahi""",,full_coverage
3779,"""اچھا بشیر بارش کا کیا موسم ہے؟ کل بارش ہوگی کی نہیں؟""",""" acha Basheer barish ka kya mausam hai? kal barish hogi ki nahi? """,,full_coverage
3780,"""راولپنڈی باوزیر میں موسم کیسا ہے؟""",""" Rawalpindi safeer mein mausam kaisa hai?",,full_coverage
3781,"""کھلتی ہوگئی راولپنڈی میں منڈی والی مفرم کرتے ہیں""","""khlti hogayi Rawalpindi mein manndi wali maaf karte hain""",,full_coverage
3782,"""کھال کی قیمت کیا ہے""","""knhal ki qeemat kya hai""",,full_coverage
3783,"""دھان کے فصل کس وقت لگانی چاہیے؟""",“Dhan ke fasal kis waqt lagani chahiye?”,,full_coverage
3784,"""ایک ایکڑ میں کتنے کلو گندم گڑانے چاہئیں""","""ایk acre mein kitne klov gandum garane chahiye""",script_leakage,full_coverage
3785,"""مزدور کتنے استعمال کرنا ہے اور آپ استعمال ہونا ہے آپ وڑنے ہیں آپ وڑنے ہیں آپ گانے ہیں تے دس اخوا کتنے بھی بھگا چڑھی ہیں ایک ایک ایک ایک خرچہ دس ایک ہاں""",“Mzdur kitne istimal karna hai aur aap istimal hona hai aap waranay hain aap waranay hain aap ganay hain te das Akwa kitne bhi bhaga charhi hain aik aik aik aik kharcha das aik haan”,repeat_loop,full_coverage
3786,"""میں پیاز اپیان ڈرانے کی ایکڑ جو کتنے کلو گندم بگانے چاہئے کہ مزدوراں خوروٹ ڈھانیں گے""",“ main pyaaz upyan darane ki acre jo kitne klov gandum begane chahiye ke mazdouran khorwat dhanay gay.,,full_coverage
3787,"""ایک ایکڑ میں کتنے کرے گندم گرانی چاہیے مزدوروں نے کاٹنی ہے""","""ایk acre mein kitne kere gandum girani chahiye mazdooron ne kaatni hai.""",script_leakage,full_coverage
3788,"""انڈی باوالدین کے موسم کے کیا صورت حال ہیں؟""",“andi bawauddin ke mausam ke kya sorat e haal hain?”,,full_coverage
3789,"""کھاد زیادہ ضروری ہے کہ کلر رہنا چاہیے ٹوٹے میں۔""",“khad zyada zaroori hai ke colour rehna chahiye tootay mein.”,,full_coverage
3790,"""ا کیا آج بارش ہوگی""","""a kya aaj barish hogi""",,full_coverage
3791,"""کیا بانش ہو گیا نہیں یہ بتاؤ""",""" kia baansh ho gaya nahi yeh batao""",,full_coverage
3792,"""آج بارش ہو گیا نہیں اور کل ہو گیا نہیں""","""aj barish ho gaya nahi aur kal ho gaya nahi",,full_coverage
3793,"""بارش ہو گی یا نہیں؟""","""barsh hogi ya nahi? """,,full_coverage
3794,"""صحیب کی لوگ اتنے گئے ہیں۔""",“Saheeb ki log itne gaye hain.,,full_coverage
3795,"""شیب کتنے کے ہیں چالیس کے کتنے آئیں گے""","""shib kitne ke hain chalees ke kitne aayenge.""",,full_coverage
3796,"""آج بارش ہو گی یا نہیں؟""","""aj barish hogi ya nahi? """,,full_coverage
3797,"""سلام علیکم جیبو سنترک کے جھنگ ستیسر اعلان خان والے فیلڈ شاہدین""",""" salam alaikum jeebu senteric ke jhang suter elaan khan wale field shahideen""",,full_coverage
3800,"""شریف ہیم ڈی ہیم ڈی شریف ہیم ڈی""","""shareef hem d hem d shareef hem d""",,full_coverage
3803,"""فریم بیٹی وویلڈ ایمڈی خانگ""","frame payment deposit khangi """,,full_coverage
3804,"""نیشان بھی پڑھو ڈھاگوں ہاں سمجھاو تھا۔""",“Nashen bhi padho dhagon haan samjhoo tha.,,full_coverage
3805,"""فری ایم بی فری ایم بی فری ایم بی""","""frd amby free amby free amby""",,full_coverage
3806,"""آج بارش ہو گی۔""","""aj barish ho gi.",,full_coverage
3807,"""سبز پیلی کی فصل کی دکوان""","""سبs peeli ki fasal ki dukwan""",script_leakage,full_coverage
3808,"""دلی کی فصل کی معلوماتمیں اپنے اپنے اپنے اپنے اپنے""",“dali ki fasal ki motalbiyan apne apne apne”,repeat_loop,full_coverage
3809,"""دل کی فیصلہ بھی معلومات""",""" dil ki faisla bhi maloomat""",,full_coverage
3810,"""دیو کی پاسنگ""",""" dao ki passing""",,full_coverage
3811,"""پیلا جیز پتن""","""paela jazz pattan""",,full_coverage
3812,"""تیلہ کی فصل""",""" ki fasal""",,full_coverage
3813,"""تلیگی فصل""",""" taleegee fasal""",,full_coverage
3814,"""تیلی خسن""",""" tali khسن""",script_leakage,full_coverage
3815,"""تیلی کی دلبار""",""" tali ki dilbar""",,full_coverage
3816,سلیم,Saleem,,full_coverage
3817,تیری,teri,,full_coverage
3818,"""تیلیا، ڈیلی""","“Teliya, daily”",,full_coverage
3819,"""اثر تیلہ کی ریخوان""",""" asar teela ki rehawan""",,full_coverage
3820,"""ٹیل کی دیکھ بھارت""","""til ki dekh Bharat""",,full_coverage
3821,"""دیر دینا""",""" deera dena",,full_coverage
3822,"""دلی کی اصل کی دیکھ بھال ایس ایم""",""" dalli ki asal ki dekh bhaal SP""",,full_coverage
3823,"""السلام علیکم بشیر کی آج چالے ہم مچھاں لائیان ہیں تھے اور مچھاں بڑیاں بری بری تنے بڑے پوٹے نہیں ہونے مچھانکیاں نے""",“Lslam alaikum Basheer ki aaj chaale hum machan layyan hain thein aur machan bariyan buri buri tanay bare potay nahi honay machhankyan ne.,,full_coverage
3824,"""مجھے آزاد کشمیر میں ٹماٹر کا ریٹ بتاؤ""",""" mujhe Azad Kashmir mein timatar ka rate batao""",,full_coverage
3825,"""السلام علیکم بشیر میں کہہ رہا ہوں ہم نے ٹماٹر کا فودا لگایا ہے ٹماٹر بھرین ہی ہوتے چھوٹے چھوٹے ہی لال ہو جاتے ہیں ہمیں بتاؤ ہم کس طرح کریں""",“Lslam alaikum Basheer mein keh raha hun hum ne timatar ka poda lagaya hai timatar bharen hi hote chhootey chhootey hi laal ho jaate hain hamein batao hum kis tarha karein”,,full_coverage
3826,"""مچھ لاہور میں ٹماٹر کا کیا ریٹ ہے""",“ch Lahore mein timatar ka kya rate hai”,,full_coverage
3827,"""مجھے بتا اسلام آباد میں ٹماٹر کا کیا ریٹ""",""" mujhe bata Islamabad mein timatar ka kya rate""",,full_coverage
3828,"""مجھے پیکج چاہیئے""",""" mujhe package chahiye""",,full_coverage
3829,"""مجھے پیکج کروا دو پلیز""",""" mujhe package karwa do please""",,full_coverage
3830,"""گلگت کا موسم آج کیسا رہے گا؟""",""" Gilgit ka mausam aaj kaisa rahega? """,,full_coverage
3831,"""اسلام علیکم جی مجھے دادو کا درجہ حیرت بتا دے""",""" islam alaikum jee mujhe dadu ka darja herat bata de""",,full_coverage
3832,"""اسلام وعلیکم""",""" islam waleikum",,full_coverage
3833,"""ہماری ایانہ میں گندم پر گھیڑا لگ گیا ہے اور اس پر کون سی سب دیکھ لیں""",""" hamari Eva mein gandum par ghera lag gaya hai aur iss par kon si sab dekh len""",,full_coverage
3834,"""آج کا اسلام آباد کا موسم کیسا رہے گا""","""aj ka Islamabad ka mausam kaisa rahega",,full_coverage
3835,"""مجھے یہ بتاؤ کہ دھان کی پنیری لگانے کے کیا طریقہ خار ہے""",""" mujhe yeh batao ke dhan ki paneeri laganay ke kya tareeqa khar hai""",,full_coverage
3836,"""اسلام آباد کا آج کا موسم کیسا رہے گا؟""",""" Islamabad ka aaj ka mausam kaisa rahega?",,full_coverage
3837,"""مجھے یہ بتاؤ کہ چاول کے کون سے اچھے بیج ہیں جو کاشت کیے جاسکتے ہیں""",""" mujhe yeh btao ke chawal ke kon se achay beej hain jo kaasht kiye jasaktay hain.""",,full_coverage
3838,"""کل کا اسلام بادہ کا موسم کیسا رہے گا""",“kl ka islam baadah ka mausam kaisa rahega”,,full_coverage
3839,"""مجھے یہ بتاؤ کہ چاول کی پنیری کتنے بنوں میں پک کر تیار ہوتی ہے""",""" mujhe yeh batao ke chawal ki paneeri kitne banon mein pick kar tayyar hoti hai.""",,full_coverage
3840,"""گندم میں نے کاٹ لی ہے اس کا اب سٹوریج کیسے کروں""",""" gandum ma ne admion li hai iss ka ab storage kaise karu""",,full_coverage
3841,"""کٹرائی کے لیے مشین استعمال کروں گا""","""katraai ke liye machine use karunga",,full_coverage
3842,"""کل کا اسلام آباد کا موسم کیسا رہے گا""","""kl ka Islamabad ka mausam kaisa rahega",,full_coverage
3843,"""کل کا اسلام آباد کا موسم بتاو""","""kn ka Islamabad ka mausam batao""",,full_coverage
3844,"""اگر گیندوں کے باب کے پتے ڈالو ہو جائیں تو کیا کرنا چاہیے""",""" agar gaindon ke baab ke pattay dalo ho jaaye to kya karna chahiye.""",,full_coverage
3845,"""کل اسلام آباد کا موسم کیسا رہے گا""","""kl Islamabad ka mausam kaisa rahega",,full_coverage
3846,"""گندم کی کون سی بیج کاشت کرنی چاہئیں""",""" gandum ki kon si beej kaasht karni chahiye""",,full_coverage
3848,"""آپ کیوں ری کرلیتے ہو نا پھر نیو سیشن ہوتا ہے السلام علیکم کیسی ہو بھائی""",“ap kyun ree kar lete ho na phir new session hota hai salam alaikum kaisi ho bhai”,,full_coverage
3850,"""اچھا مجھے یہ بتاؤ کہ گندم کے کون سے اچھے بیج ہیں جو کاشت کیے جاسکتے ہیں""",""" accha mujhe ye btao ke gandum ke kon se acche beej hain jo kaasht kiye jasaktay hain.""",,full_coverage
3851,"""گندم کے کون سے بیچ اچھے ہیں جو کاشت کیے جا سکتے ہیں؟""",""" gandum ke kon se beech achay hain jo kaasht kiye ja sakte hain?",,full_coverage
3852,"""اسلام آباد کا کل کا موسم کیسا رہے گا""",""" Islamabad ka kal ka mausam kaisa rahega",,full_coverage
3854,"""مجھے یہ بتاؤ کہ گندم کے کون سے اچھے بیج ہیں جو کاشت کیے جا سکتے ہیں""",“Mjhe ye btao k gandum k kon se achay beej hain jo kaasht kiye ja sakte hain”,,full_coverage
3855,"""میری زمین بارانی ہے""",""" meri zameen barani hai.""",,full_coverage
3856,"""اسلام آباد کا موسم کیسا رہے گا کل""",""" Islamabad ka mausam kaisa rahega kal""",,full_coverage
3857,"""گندم کے کون سے اچھے بیج کاشت کیے جاسکتے ہیں""",""" gandum ke kon se achay beej kaasht kiye jasaktay hain""",,full_coverage
3860,"""گندم کے کون سے اچھے بیج ہیں جو کاشت کرنے چاہئیں""",""" gandum ke kon se achay beej hain jo kaasht karne chahiye""",,full_coverage
3865,"""کل کا اسلام آباد موسم کیسا رہے گا""","""kl ka Islamabad mausam kaisa rahega",,full_coverage
3866,"""چھایئے بتاؤ کہ میں نے گندم کی کاشت کرنی ہے گندم کے کون سے اچھے بیج کاشت کروں""",“chaiye btao k maine gandum ki kaasht karni hai gandum k kon se achay beej kaasht karu”,,full_coverage
3867,"""میری زمین بحرانی ہے۔""",""" meri zameen bahraani hai.",,full_coverage
3869,"""اچھا میں نے نا گندم کی کاشت کرنی ہے مجھے یہ بتاؤ کہ گندم کے اچھے بیج کون سے ہیں""",“acha maine na gandum ki kaasht karni hai mujhe ye batao k gandum k achay beej kon se hain”,,full_coverage
3871,"""مجھے میرے علاقے کا کل کا موسم بتاؤ""",""" mujhe mere ilaqay ka kal ka mausam batao""",,full_coverage
3873,"""اچھا مجھے یہ بتاؤ کہ میں نے گندم کی کٹائی کی ہے اور اب میں نے گندم سٹور کرنی ہے تو اس کو سٹور کرنے کا کیا طریقہ خار ہے""",“Acha mujhe yeh batao ke maine gandum ki kataai ki hai aur ab maine gandum stor karni hai to usko stor karne ka kya tareeqa khaar hai”,,full_coverage
3875,"""میں نے گندم کی کٹائی کرنی ہے مجھے اس کے سٹوریج کا طریقہ خار بتاؤ""",""" main ne gandum ki katai karni hai mujhe iss ke storage ka tareeqa khar batao""",,full_coverage
3876,"""میں مصوروں سے کٹائی کر رہا ہوں۔""",“ main musawwiron se katai kar raha hoon.,,full_coverage
3877,"""مجھے کل کا میرے علاقے کا موسم بتاؤ""",""" mujhe kal ka mere ilaqay ka mausam batao""",,full_coverage
3878,"""میں نے گندم کی کٹائی کی ہے۔ اب آج کل کے موسم کے حوالے سے مجھے یہ بتاؤ کہ میں کون سی فصل جو ہے اب کاشت کر سکتا ہوں""",“ main ne gandum ki katai ki hai. ab aaj kal ke mausam ke hawalay se mujhe yeh batao ke main kon si fasal jo hai ab kasht kar sakta hun.,,full_coverage
3880,"""میرے علاقے کا کل کا موسم کیسا رہے گا""",""" meray ilake ka kal ka mausam kaisa rahega.",,full_coverage
3881,"""اچھا مجھے یہ بتاؤ کہ اب میرے علاقے میں گندم جو ہے وہ اس کی کٹائی ہو گئی ہے۔ اب اس وقت میں کون سی دوسری فصل کاشت کر سکتا ہوں""",“Acha mujhe ye btao k ab mere ilaqay mein gandum jo hai wo iss ki katai ho gayi hai. ab iss waqt me kon si doosri fasal kaasht ker sakta hoon.,,full_coverage
3883,"""اچھا یہ بتاؤ کہ اب گندم کے بعد میں کون سی فصل کاشت کر سکتا ہوں""",""" acha yeh btao ke ab gandum ke baad mein konsi fasal kaasht kar sakta hun""",,full_coverage
3884,"""مجھے یہ بتاؤ میرے علاقے کا کل کا موسم کیسا رہے گا""",""" mujhe yeh batao mere ilaqay ka kal ka mausam kaisa rahega.""",,full_coverage
3885,"""موسم کے لحاظ سے مجھے ابھی کون سی فصل لگانی چاہئیں""",“Museem ke lehaaz se mujhe abhi kon si fasal lagany chahiye”,,full_coverage
3886,"""گندم کو سٹور کرنے کا طریقہ بتاؤ""",""" gandum ko stor karne ka tareeqa batao""",,full_coverage
3887,"""میں کٹائی کروا چکا ھو اب مجھے سٹور کرنے کا طریقہ بتاؤ""",""" main katai karwa chuka ho ab mujhe stor karne ka tariqa batao""",,full_coverage
3888,"""پپلاں کا بوٹن کیسا ہوگا""",“Plan ka buton kaisa hoga”,,full_coverage
3889,"""ان پانکرہ موسم کیسا ہو گا؟""",""" un pankrha mausam kaisa hoga?",,full_coverage
3890,"""بونگ کی فصل کو پہلا پانی کتنے دن بعد دینا چاہیے""",“Bong ki fasal ko pehla pani kitne din baad dena chahiye”,,full_coverage
3891,"""موئر ناکل رہا ہے موئر ناکل رہا ہے موئر ناکل رہا ہے موئر ناکل رہا ہے موئر ناکل رہا ہے موئر ناکل رہا ہے موئر ناکل رہا ہے موئر ناکل رہا ہے موئر ناکل رہا ہےراکرا پورے وار ہاڈلوٹ کی راکرا ہالانمیں اپنے دن میں درد کرتا ہوں مجھے اپنے دن میں درد کرتا ہوں""",“Mower naakal raha hai motor naakal raha hai motor naakal raha hai motor naakal raha hai motor naakal raha hai motor naakal raha hai motor naakal raha hai motor naakal raha hai motor naakal raha hai adakra poore war hidlote ki raakra halanay apne din mein dard karta hun mujhe apne din mein dard karta hun”,repeat_loop,full_coverage
3892,"""اسلام علیکم آج ڈائرہ ملخان میں موسم کیفر ہے""",""" islam alaikum aaj deera mlkan mein mausam kafer hai""",,full_coverage
3893,"""اسلام علیکم مجھے یہ بتائیں کہ پنجاب میں گندم کی کون سی سامکاش کی جاسکی""",""" islam alaikum mujhe yeh bitaiyan ke Punjab mein gandum ki konsi saamakash ki jaski""",,full_coverage
3894,"""جی میری زمین بارانی""","""ji meri zameen barani""",,full_coverage
3895,"""مجھے یہ بتائیں کہ گندم کی کون سی اقسام بارانی زمین کے لیے اچھی ہیں پنجاب میں""","""Majhay ye bitayen ke gandum ki konsi aqsam barani zameen ke liye achi hain Punjab mein""",,full_coverage
3896,"""اور مجھے بتائیں کہ مرمارگی کاشت کیسے کی جاتی ہے""","""اور mujhe batayen ke marmargi kaasht kaise ki jaati hai.""",script_leakage,full_coverage
3897,"""مجھے یہ بتائیں کہ آلو کاشت کرنے کا صحیح طریقہ کیا ہے""",""" mujhe yeh bitayen ke alu kaasht karne ka sahi tareeqa kya hai.""",,full_coverage
3898,"""یہ بتائیں گاہجت کس موسم میں کاشتی جائے""",""" yeh batai gaahjat kis mausam mein kashti jaaye""",,full_coverage
3899,"""اچھا اور اس میں کون سی کیڑے رکھتے ہیں""",""" acha aur uss mein kon si keeray rakhte hain""",,full_coverage
3900,"""تو مجھے کیلا کے نام بتاؤ۔""","To mujhe kela ke naam batao. """,,full_coverage
3901,"""مجھے یہ بتاؤ کون سے کیڑے لگتے ہیں""",""" mujhe yeh btao kon se keeray lagte hain""",,full_coverage
3902,"""گنّا کی فصل کا ہم کیسے گاز ختم کر رکھتے ہیں؟""","""Guna ki fasal ka hum kaise Gaz khatam kar rakhte hain?",,full_coverage
3903,"""میں نے گندم سٹور کرنی ہے اس کا طریقہ بتاؤ""",""" main ne gandum stor karni hai iss ka tareeqa batao""",,full_coverage
3904,"""میں کٹائی کروا چکا ھوں مجھے گندم کو سٹور کرنے کا طریقہ بتاؤ""",""" main katai karwa chuka hoon mujhe gandum ko stor karne ka tareeqa batao""",,full_coverage
3905,"""آج کل کے موسم میں میں دس فی صد نمی کیسے حاصل کر سکتا ہوں""","""aj kal ke mausam mein mein das fi sad nami kaise hasil kar sakta hun.""",,full_coverage
3906,"""آج کل کے موسم میں میں نے گندم کی دس فیصد نمی حاصل کرنی ہے اور پھر اس کو سٹور کرنا ہے مجھے بتاؤ یہ دس فیصد نمی کیسے حاصل ہو گی""","""aj kal ke mausam mein maine gandum ki das feesad nami hasil karni hai aur phir iss ko stor karna hai mujhe batao yeh das feesad nami kaise hasil ho gi.""",,full_coverage
3907,"""میں کٹائی مکمل کرچکا ہوں مجھے یہ بتاؤ کہ آج کل کے موسم میں دس فیصد نمی کیسے حاصل کی جاسکتی ہے""",""" main katai mukammal karchka hun mujhe yeh batao ke aaj kal ke mausam me das feesad nami kaise hasil ki ja sakti hai.""",,full_coverage
3908,"""میں نے گندم سٹور کرنی ہے اس کے بارے میں معلومات دوں""",""" main ne gandum stor karni hai iss ke baare mein maloomat dun""",,full_coverage
3909,"""میں گندم کی کٹائی مکمل کرچکا ہوں مجھے گندم کے سٹوریج کا طریقہ بتاؤ""",""" main gandum ki katai mukammal krchka hun mujhe gandum ke storage ka tareeqa batao""",,full_coverage
3910,"""مجھے یہ بتاؤ کہ دس فیصد نمی آج کل کے موسم میں کیسے حاصل ہو سکتی ہے""",""" mujhe yeh batao ke das feesad nami aaj kal ke mausam mein kaise hasil ho sakti hai.""",,full_coverage
3911,"""مجھے یہ بتاؤ کہ آج کل کے موسم میں میں یہ نمی دس فیصد کیسے حاصل کر سکتا ہوں""",“Mjhe ye btao k aaj kal ke mausam me me ye nami das feesad kaise hasil kar sakta hoon.,,full_coverage
3912,"""میں نے گندم کے لیے دس فیصد نمی حاصل کرنی ہے۔ اس کو میں کیسے حاصل کر سکتا ہوں آج کل کے موسم میں""",“ main ne gandum ke liye das feesad nami hasil karni hai. iss ko main kaise hasil kar sakta hun aaj kal ke mausam mein”,,full_coverage
3913,"""میں نے گندم سٹور کرنی ہے اور اس میں دس فیصد نمی میں کیسے حاصل کر سکتا ہوں""",""" main ne gandum stor karni hai aur uss mein das feesad nami mein kaise hasil kar sakta hun.""",,full_coverage
3914,"""گندم کی نمی دس فیصد آج کل کے موسم میں کیسے برقرار رکھی جا سکتی ہے""",""" gandum ki nami das feesad aaj kal ke mausam mein kaise barqarar rakhi ja sakti hai.""",,full_coverage
3915,"""آج کل کے موسم میں دس فیصد نمی کیسے برقرار رکھی جا سکتی ہے؟ کتنی دیر دھوپ میں سکھانا ہوگا؟""","""aj kal ke mausam mein das feesad nami kaise barqarar rakhi ja sakti hai? kitni der dhoop mein sikhana hoga?",,full_coverage
3916,"""گندم میں دس فیصد نمی آج کل کے موسم میں کیسے حاصل ہو سکتی ہے""",""" gandum mein das feesad nami aaj kal ke mausam mein kaise hasil ho sakti hai.""",,full_coverage
3917,"""مجھے یہ بتاؤ کہ گندم کی آج کل کے موسم میں دس فیصد نمی کیسے حاصل ہو سکتی ہے اس کو کتنی دیر دھوپ میں سکھانا ہوگا""","""mghay ye btao ke gandum ki aaj kal ke mausam mein das feesad nami kaise hasil ho sakti hai iss ko kitni der dhoop mein sikhana hoga.""",,full_coverage
3918,"""آج کل کے موسم میں گندم کی نمی دس فیصد کیسے کی جاسکتی ہے کتنی دیر اس کو دھوپ میں سکھانا ہوگا""","""aj kal ke mausam mein gandum ki nami das feesad kaise ki ja sakti hai kitni der is ko dhoop mein sikhana hoga.""",,full_coverage
3919,"""میں نے گندم ذخیرہ کرنی ہے مجھے اس کا طریقہ بتاؤ""",""" main ne gandum zakheera karni hai mujhe iss ka tareeqa batao""",,full_coverage
3920,"""میں گندم کی کٹائی مکمل کر چکا ہوں""",""" main gandum ki katai mukammal kar chuka hun""",,full_coverage
3921,"""اچھا یہ بتاؤ کہ آج کل کے موسم میں دس فیصد نمی کیسے حاصل ہو سکتی ہے؟ کتنی دیر دھوپ میں سکھانا ہوگا؟""",“acha yeh btao ke aaj kal ke mausam mein das feesad nami kaise hasil ho sakti hai? kitni der dhoop mein sikhana hoga?,,full_coverage
3922,"""گندم کی دس فیصد نمی حاصل کرنے کے لئے اس کو کتنی دیر دھوپ میں سکھانا ہے؟ آج کل کے موسم میں کیا کرنا ہوگا""",""" gandum ki das feesad nami hasil karne ke liye iss ko kitni der dhoop mein sikhana hai? aaj kal ke mausam mein kya karna hoga.""",,full_coverage
3923,"""میں کٹائی کرچکا ہوں مجھے یہ بتاؤ میں نے گندم کو دھوپ میں سکھانا ہے کتنی دیر دھوپ میں سکھاؤں تاکہ دس فیصد نمی جو ہے وہ حاصل ہو""",""" main katai krchka hun mujhe yeh batao ma ne gandum ko dhoop mein sikhana hai kitni der dhoop mein sikhaon takay das feesad nami jo hai woh hasil ho""",,full_coverage
3924,"""گندم کی فصل میں نمی دیکھنی ہو تو کیا کرنا ہو گا""",“ gandum ki fasal mein nami dekhni ho to kya karna hoga”,,full_coverage
