message_id,user_message,romanized_text,layer1_flags,openai_verdict,openai_issue_type,openai_reason
2636,"""شیخ مجھے آج کا موسم بہت""",""" shaikh mujhe aaj ka mausam bahut""",,suspicious,degenerate_output,Output is incomplete and stops mid-sentence.
2637,"""اچھا مجھے اکنوں کی بارے میں بہتر ہوگا.""",""" acha mujhe akon ki baare mein behtar hoga.""",,suspicious,phonetic_mismatch,akon doesn't match اکنوں.
2638,"""بشیڑ تمہارا کیا حال ہے؟""","""ashmir tumhara kya haal hai?",,suspicious,phonetic_mismatch,ashmir doesn't match بشیڑ.
2639,"""شیخ تم مجھے کون پونٹی پسڑوں کی معلومات دے سکتے ہو.""",“shikh tum mujhe kon paonti pasron ki maloomat day sakte ho.”,,suspicious,phonetic_mismatch,shikh and paonti don't match شیخ and پونٹی.
2640,"""مشیر مجھے بتاؤ تمہارا کیا حال ہے.""",“Mshir mujhe batao tumhara kya haal hai.”,,suspicious,phonetic_mismatch,Mshir doesn't match مشیر.
2641,"""میرے بیل کے پیٹ میں درد ہے. اس کی عزت وہ کھانا نہیں کھا رہا. بتائیں کیا کروں؟""",“me bail ke pit mein dard hai. iss ki izzat woh khana nahi kha raha. bitaiyan kya karu?”,,suspicious,phonetic_mismatch,iss ki izzat doesn't match اس کی عزت.
2642,"""میری گائے کی پیٹ میں درد ہے وہ صحیح طرح کھانا نہیں کھا رہی ہے. بنایں کیا کروں.""",""" meri gaaye ki pit mein dard hai woh sahi tarah khana nahi kha rahi hai. banaiyan kya karu.""",,suspicious,phonetic_mismatch,pit and banaiyan don't match پیٹ and بنایں.
2643,"""جینور ایک سال کا ہے اور اس کا مزن اسی کلو.""",“Janwar ek saal ka hai aur iss ka mazan isi klov.”,,suspicious,phonetic_mismatch,mazan and klov don't match مزن and کلو.
2644,ہاں,haan,,clean,,Matches the input transliteration.
2645,"""ہوں ہاں ہاں میں آپ سے یہ فاغ پوچھنا چاہتا ہوں کہ آئیکر کے دور میں جؤ گھنٹ دیتی ہےپندرہ سے بیس کلیٹر دودھ. وہ کتنے ایک ٹریٹ کے صاحب سے ہونی چاہیے.""",“WAH haan haan me aap se yeh figh poochna chahta hoon k aakeaker ke door me jo ghanat deti haiepandrah se bees cluster doodh. wo kitney aik treat k sahib se honi chahiye.”,,suspicious,degenerate_output,"Output is garbled and incomplete, with many missing words."
2646,"""السلام علیکم سر کیسے ہیں خیریت سے ہوں. اجے سر میں نے ایک دو چیزیں آپ سے پوچھنی ہیں ایک تو یہ پوچھنا ہے کہ میں نے نہ بھی ممپھلی کاشت کی ہے. تو اس میں اب تھوڑی کوئی جڑی بوٹی وغیرہ ہیں تو اس کے اوپر مجھے کون سا سپرے کرنا چاہیے اور جگہ جؤ میری ہے وہ ریتلی ہے. مطلب بارانی ہے اور ریتلی ہے. تو اس کے اوپر جؤ کافی جڑی بوٹی اسی ہیں جؤ بیگ میں نکلاتی ہیں. اس کے لیے مجھے کون سا سپرے پھر ہی وہ کر اکرہا ہوں گا.""",“Lslam alaikum sir kaise hain kheriyat se hon. ajay sir ma ne aik do cheezein aap se poochni hain aik to ye poochna hai k ma nay nay b mmphlli kaasht ki hai. to usme ab thori koi jari booti waghera hain to uss k oopar mujhe kon sa spre karna chahiye aur jagah jo meri hai wo realy hai. matllbat barani hai aur realy hai. to uss k oopar jo kaafi jari booti isi hain jo bag mein nikalati hain. iss k liye mujhe kon sa supery phir he wo ker kerrakha hon.,,suspicious,degenerate_output,Output is truncated and ends mid-sentence.
2647,"""ہاں بشیرے کیا علی""",""" haan basere kya ali""",,suspicious,phonetic_mismatch,basere doesn't match بشیرے.
2650,"""اپ کا کیا حال ہے؟ اج منگیرا میں موسم کیسا رہے گا؟""",“ap ka kya haal hai? uj mangera mein mausam kaisa rahega?”,,suspicious,phonetic_mismatch,uj doesn't match اج.
2651,"""نشیر تمہارا کیا حال ہے؟""","""Nahir tumhara kya haal hai?",,suspicious,phonetic_mismatch,Nahir doesn't match نشیر.
2652,"""اچھے یار مجھے آج کی موسم کا حل بتا دیں.""","""ache yaar mujhe aaj ki mausam ka hal bata den.""",,suspicious,phonetic_mismatch,ache should be acha for اچھے.
2653,"""اسے منتہ سو سورچکی موسم ہے.""","""se Muntah so Sorchki mausam hai.""",,suspicious,phonetic_mismatch,Muntah and Sorchki don't match منتہ and سورچکی.
2654,"""لاہور چون موسم کی ہے.""",“Lahar chon mausam ki hai.”,,suspicious,phonetic_mismatch,Lahar doesn't match لاہور.
2655,"""میں گندم کی فصل کب بھروسکتا ہوں؟""",""" main gandum ki fasal kab bharosa hun?",,suspicious,phonetic_mismatch,bharosa hun doesn't match بھروسکتا ہوں.
2656,"""مجھے ذرا بتائیے کہ بھینس کا کیا ریٹ ہے.""",""" mujhe zara bataiye ke bhens ka kya rate hai.""",,clean,,Matches the input transliteration.
2657,"""آلو کی قیمت کیا ہے فیصل آباد میں؟""",“alo ki qeemat kya hai Faisal abad mein?”,,clean,,Matches the input transliteration.
2658,"""ٹماٹر کی فیصلہ بعد میں کیا قیمت ہے اور لاہور میں کیا قیمت ہے اور مجھے بتائے میں کہاں سے لوں تو زیادہ مجھے سستا پڑے گا.""",“mutmuttr ki faisla baad mein kya qeemat hai aur Lahore mein kya qeemat hai aur mujhe bataye main kahan se lun to zyada mujhe sasta padega.”,,suspicious,phonetic_mismatch,mutmuttr and faisla baad don't match ٹماٹر and فیصلہ بعد.
2659,"""فصل کو کیلا نہ لگے اس کے لیے میں کیا کروں؟""",“Fsaf ko kela na lage iss ke liye main kya karoon?”,,clean,,Matches the input transliteration.
2660,"""ٹماٹر کی فیصلہ بات میں اور لاہور میں کیا قیمت ہے اور میں کس شہر سے جا کر لوں تو مجھے سستا پڑے گا.""",“mutmuttr ki faisla baat mein aur Lahore mein kya qeemat hai aur mein kis shehar se jaa kar lon to mujhe sasta padega.”,,suspicious,phonetic_mismatch,mutmuttr and faisla baat don't match ٹماٹر and فیصلہ بات.
2661,"""اج کل میں کون سی فصل اپنے کھیتوں میں اگاہ سکتا ہوں گھندوں کی یا چاول کی یا گرنے کی معلومہ دیجیے.""",“aj kal mein kon si fasal apne kheton mein ugah sakta hun ghando ki ya chawal ki ya girnay ki malooma degiye.”,,suspicious,phonetic_mismatch,ghando and girnay don't match گھندوں and گرنے.
2662,"""کشیر میرا دوست ہے مہر تعلقہ اس نے سلاد اکانی ہے. مجھے بتائیں آلوں صحیح رہے گا یا پیاز.""","""Kshir mera dost hai mohar taalluqa usne salad akani hai. mujhe bataiyan aalon sahi rahega ya pyaaz.""",,suspicious,phonetic_mismatch,"Kshir, mohar, akani don't match کشیر, مہر, اکانی."
2663,"""بشیر میرا دوست مہر تعلقہ ہے. اس نے گنا اپنی فصل موگانے میں وہ کیا اس کے لیے کرے.""",“Bshir mera dost mohar taalluqa hai. iss ne gina apni fasal moganay mein woh kya uss ke liye kare.”,,suspicious,phonetic_mismatch,Bshir and gina don't match بشیر and گنا.
2664,"""بشیر مجھے بتا آلو صحیح رہے گا یا پیاز.""","""Bshir mujhe bata alaalo sahi rahega ya pays.""",,suspicious,phonetic_mismatch,alaalo and pays don't match آلو and پیاز.
2665,"""مشیر میری بھنس بیمار ہے اس کے لیے کیا دوا استعمال کروں؟""",“Mshir meri bhans bemaar hai iss ke liye kya dawa use karoon?”,,suspicious,phonetic_mismatch,Mshir doesn't match مشیر.
2666,"""بشیر میری بھینس کی عمر چار سال اور اس کا وزن دو من ہے.""","""Bshir meri bhens ki umar chaar saal aur iss ka weight do mann hai.""",,suspicious,phonetic_mismatch,Bshir and bhens don't match بشیر and بھینس.
2667,"""بشیر مجھے فیصل آباد کی منڈی کے ریٹ بتائیں اور لاہور کی منڈی کے ریٹ بتائیں کہ میں آلو لوں یا پیاز لوں.""",“Bshir mujhe Faisal abad ki manndi ke rate bitaiyn aur Lahore ki manndi ke rate bitaiyn ke main aalo lun ya pyaaz lun.,,suspicious,phonetic_mismatch,"bitaiyn and aalo/pyaaz are off, but mostly transliteration issues."
2668,"""مشیر تیرے پاس گاڑی ہے.""",“Mshir taare paas gaari hai.”,,suspicious,phonetic_mismatch,Mshir and taare don't match مشیر and تیرے.
2669,"""بشیر لاہور کا موسم کیسا ہے؟""","""Bshir Lahore ka mausam kaisa hai?",,suspicious,phonetic_mismatch,Bshir doesn't match بشیر.
2670,"""کراچی میں آلو کی قیمت کیا ہے؟""",“krachi mein aloo ki qeemat kya hai?,,clean,,Matches the input transliteration.
2671,"""مجھے راولپنڈی میں سلاد کے ریٹ بتائیں.""",""" mujhe Rawalpindi mein salad ke rate bitayen.""",,suspicious,phonetic_mismatch,bitayen doesn't match بتائیں.
2672,"""کراچی منڈی میں آلو کی قیمت کیا ہے.""","""کراchi manndi mein alu ki qeemat kya hai.""",script_leakage,clean,,Matches the input transliteration.
2673,"""ڈاول راولپنڈی میں آلو کے ریٹ کیا ہے.""",“awal Rawalpindi mein alu ke rate kya hai.”,,suspicious,phonetic_mismatch,awal doesn't match ڈاول.
2674,"""یار مجھے کراچی میں کاجر کا ریٹ بتاؤ.""",“Yar mujhe Karachi mein kajar ka rate batao.”,,clean,,Matches the input transliteration.
2675,"""بشیر اکراشی دے میں آلو دہ کیری ریٹ میں""",“Bshir akraasi de mein alaalo da carry rate mein”,,suspicious,phonetic_mismatch,akraasi and alaalo don't match اکراشی and آلو.
2676,"""یار بشیر منا کراچی میں چالوں کی قیمت دہسنا یار.""",“Yar Basheer mana Karachi mein chalon ki qeemat dussna yaar.”,,suspicious,phonetic_mismatch,chalon doesn't match چالوں.
2677,"""بشیر کراچی میں آلو کا کیا ریٹ ہے.""","""Bshir Karachi mein alu ka kya rate hai.""",,clean,,Matches the input transliteration.
2678,"""بشیر لاہور یا کراچی ان کے درمیان مجھے بتا کہ ریٹ جؤ سبزیوں کے ہیں وہ کہاں پر کم ہیں تاکہ میں جاؤں اور وہاں سے خریداری کر دوں.""",“Bshir Lahore ya Karachi un ke darmain mujhe bata ke rate jo sabzion ke hain woh kahan par kam hain taakay main jaoon aur wahan se khareedari kar dun.,,clean,,Matches the input transliteration.
2679,"""ملتان اور لاہور میں سے بہتر کون سا شہر ہے فصل اگانے کے لیے گنا کی.""",“Multan aur Lahore mein se behtar kon sa shehar hai fasal ugane ke liye gina ki.”,,suspicious,phonetic_mismatch,gina doesn't match گنا.
2680,اکرانے,akrane,,clean,,Matches the input transliteration.
2681,"""کیا آپ کو ایک اساں بھی بار ہے.""",""" kiya aap ko ek asan bhi baar hai.""",,suspicious,phonetic_mismatch,asan and baar don't match اساں and بار.
2682,"""گرمی کا کراچی میں کیا حال ہے؟""",""" garmi ka Karachi mein kya haal hai?",,clean,,Matches the input transliteration.
2683,"""اسلام آباد آباد کا موسم کیسا رہے گا.""",""" Islamabad abad ka mausam kaisa rahega.""",,clean,,Matches the input transliteration.
2684,"""بشیر مجھے بتاؤ کہ میرے پاس دو ایکڑ زمین ہے. مجھے کیا کرنا چاہیے؟ کون سی فصلیں لگانی چاہیے؟""",“Bshir mujhe batao ke mere paas do acre zameen hai. mujhe kya karna chahiye? kaunsi faslein lagany chahiye?”,,clean,,Matches the input transliteration.
2685,"""بشیر کون سی مارکیٹ میں پونڈی ہے.""",“Bshir kon si market mein pond hai.”,,suspicious,phonetic_mismatch,pond doesn't match پونڈی.
2686,"""اچھا بشیر مجھے بتاؤ کہ میں نے گندم کی فصل لگائی ہوئی ہے. اب میں اس کی کٹائی کب کروں.""",“acha Basheer mujhe batao ke main ne gandum ki fasal lagai hui hai. ab main is ki katai kab karu.”,,clean,,Matches the input transliteration.
2687,"""میں مزدور استعمال کروں گا.""",""" main mazdoor use karega.""",,suspicious,phonetic_mismatch,use karega doesn't match استعمال کروں گا.
2688,"""اچھا مجھے بتاؤ کہ یہ دس اپریل سے دس مائی تک موسم کی کیا صورتحال رہے گی. کیا بارشیں تو نہیں ہوں گی؟""",""" acha mujhe btao ke yeh das April se das mai tak mausam ki kya sorat e haal rahay gi. kya barasein to nahi hongi?",,clean,,Matches the input transliteration.
2689,"""اچھا بشید دس اپریل کو تو بارش کا امکان ہے. مجھے بتاؤ کہ پھر میں کٹائی کروں یا نہ کروں.""",“achi Basayyad das April ko to barish ka imkaan hai. mujhe batao ke phir main katai karon ya na karon.,,suspicious,phonetic_mismatch,'Basayyad' doesn't match بشید phonetically.
2690,"""اچھا مجھے سبدی خریدنی ہے. مجھے بتاؤ کہ میں کون سی سبدی خریدوں اور کس سبدی کا موسم ہے ابھی. اور کون سی منڈی کے جا کے خریدوں.""",“Acha mujhe savadi khareedni hai. mujhe batao k main kon si savadi khareedon aur kis savadi ka mausam hai abhi. aur kon si manndi ke ja ke khareedon.”,,suspicious,phonetic_mismatch,'savadi' doesn't match سبدی phonetically.
2691,"""مجھے راولپنڈی کی منڈی کے ریٹ بھی بتاؤ.""",""" mujhe Rawalpindi ki manndi ke rate bhi batao.""",,clean,,No clear transliteration issue detected.
2692,"""اچھا مجھے تحصیل راولپنڈی میں سبزیوں کے ریٹ بتاؤ.""",""" acha mujhe tehseel Rawalpindi mein sabzion ke rate batao.""",,clean,,No clear transliteration issue detected.
2693,"""آلو پیاز اور ٹماٹر کے ربلپینی میں کیا ریٹ ہے؟""",“alo pyaaz aur timatar ke reply mein kya rate hai?,,suspicious,phonetic_mismatch,'reply' doesn't match ربلپینی phonetically.
2694,"""اچھا مجھے بتاؤ کہ کشمیر کے اندر کیسا موسم ہے.""",""" acha mujhe batao ke Kashmir ke andar kaisa mausam hai.""",,clean,,No clear transliteration issue detected.
2695,"""یار مجھے کشمیر کا موسم بتاؤ. کشمیر میں کیسا موسم ہے؟""",“Yar mujhe Kashmir ka mausam batao. Kashmir mein kaisa mausam hai?”,,clean,,No clear transliteration issue detected.
2696,"""اچھا مجھے بتاؤ کہ تم مجھے کون کون سے علاقوں کے موسم بتا سکتے ہو.""",“Acha mujhe batao k tum mujhe kon kon se ilakon ke mausam bata sakte ho.”,,clean,,No clear transliteration issue detected.
2697,"""اچھا مجھے ازاد جمعہ کشمیر کے موسم کے بارے میں بتاؤ.""",""" acha mujhe azad jumma Kashmir ke mausam ke baare mein batao.""",,suspicious,phonetic_mismatch,'azad jumma' doesn't match ازاد جمعہ phonetically.
2698,"""مجھے ازاد جمع کشمی کا آج کا موسم بتاؤ.""",""" mujhe azad jama kashmi ka aaj ka mausam batao.""",,suspicious,phonetic_mismatch,'jama' and 'kashmi' don't match the Urdu words well.
2699,"""اچھا مجھے بتاؤ کہ میں ازات جمع کشمیر میں مکئی کی کاشت آج کے دن گنا لگا ہوں. کیا میں کاشت کر لوں؟""",“Acha mujhe btao k main azat jama Kashmir mein makayi ki kaasht aaj k din gina laga hun. kya mein kaasht kar lun?,,suspicious,phonetic_mismatch,"Several words are mistransliterated, e.g. 'gina' for گنا."
2700,"""اچھا مجھے مکئی کا بھی بتاؤ کیا میں مکئی لگا ستا ہوں آج کے دن ازاد کشمیر میں.""",“Acha mujhe makai ka bhi batao kya main makai laga saata hun aaj k din azad Kashmir me.,,suspicious,phonetic_mismatch,'laga saata' doesn't match لگا ستا phonetically.
2701,"""اسلام آباد علیکم. میں ان باغ کو تیلہ لگا کھڑے انے واسطے کیا استعمال کروں؟ ہم بالے باغ کو تیلہ لگا کھڑے انے واسطے کیا استعمال کروں؟""",“ Islamabad alaikum. mein un bagh ko teela laga khade inne wastay kya use karoon? hum baale bagh ko teela laga khade inne wastay kya use karoon?”,,suspicious,script_leakage,Contains Urdu script characters in 'جی si'.
2702,"""السلام علیکم بھائی جن میرے آم کا باغ ہے اس میں تلہ لگا ہوا ہے. اس کے لیے کون سی سپرے کریں.""",“Lslam alaikum bhai jin mere aam ka bagh hai iss mein tlh laga hua hai. iss ke liye kon si spre karein.”,,suspicious,phonetic_mismatch,'Lslam' and 'tlh' are not faithful transliterations.
2705,"""و السلام علیکم سب سے کتب ہمارے گزار وطن.""",“O salam alaikum sab se kutub hamaray guzar watan.”,,suspicious,phonetic_mismatch,'kutub' doesn't match کتب phonetically.
2706,"""ہم کو سو کسو ازان""",""" hum ko so kso azan""",,suspicious,phonetic_mismatch,'kso' doesn't match کسو phonetically.
2707,"""السلام علیکم بشیر کنک بی جی سی اور کی نام اپ بھانسوں کی کنک سلیدے کے کی کرنا ہونا.""",“Lslam alaikum Basheer knk bi جی si aur ki naam up bhanson ki knc sliday ke ki karna hona.”,script_leakage,suspicious,script_leakage,Contains Urdu script characters in 'جی si'.
2708,"""السلام علیکم. گندم کی کٹائی کب کی جا رہی ہے؟""","""slam alaikum. gandum ki katai kab ki ja rahi hai?",,suspicious,script_leakage,Output starts with 'slam' missing initial script transliteration.
2709,"""ائی ایم مزدور""","wifi mazdoor """,,suspicious,implausible_loanword,'wifi' is unrelated to ائی ایم.
2710,"""پہلے دس اج موسم نے کی اعلی.""",""" pehlay das uj mausam ne ki Alla.""",,suspicious,phonetic_mismatch,'Alla' doesn't match اعلی phonetically.
2711,"""ا جؤ کاڑا ممو سب کی کیا ضروری اتا ہے.""",“ ju kaara momo sab ki kya zaroori ata hai.”,,suspicious,phonetic_mismatch,'ju' and 'kaara momo' don't match the input well.
2712,"""آج اکاڑھا میں موسم کی کیا صورتحال ہے.""","""aj akarrha mein mausam ki kya sorat e haal hai.",,clean,,No clear transliteration issue detected.
2713,"""مجھے آج کی تاریخ اور آج کا ٹائم بتاؤ ابھی کا.""",""" mujhe aaj ki tareekh aur aaj ka time batao abhi ka.""",,clean,,No clear transliteration issue detected.
2714,"""اچھا بشیر ابھی کچھ لوگ آ رہے ہیں تم نے کہنا ہے کہ آئیں مجھ سے سوال پوچھیں.""",""" acha Basheer abhi kuch log aa rahe hain tumne kehna hai ke aaien mujh se sawal poochen.""",,clean,,No clear transliteration issue detected.
2715,"""آپ کو کن مدیدی بتا سکتے ہیں کہ گندم کیسے زمین کے اندر بوئی جاتی ہے اور کون کون سی اس کو پھراہ کو کہنا میں فیلڈ یعنی کا یہ کھاد.""",“ap ko kin muddi bta sakte hain ke gandum kaise zameen ke andar boi jati hai aur kon kon si usko phrah ko kehna main field yani ka ye khad.”,,suspicious,phonetic_mismatch,'phrah' and 'kehna' don't match the Urdu phrase.
2716,"""کی مٹی کمزور ہے درگیر ہے یا درمیانی ہے.""",“ki matti kamzor hai dargair hai ya darmiyani hai.”,,clean,,No clear transliteration issue detected.
2717,"""السلام علیکم بشیر""",""" salam alaikum Basheer""",,clean,,No clear transliteration issue detected.
2718,"""بہت سلامتہ اعلیم. مجھے صلوہ و عباد میں آج کا موسم بتاؤ.""",“Bhat salamatah Aleem. mujhe Salwah o Ibad mein aaj ka mausam batao.”,,suspicious,phonetic_mismatch,'Salwah o Ibad' doesn't match صلوہ و عباد well.
2719,"""انہیں پکڑا ہے سلوتہ باد. ایسے موسم میں کون سی فصل لگانی چاہیے.""",“ane pakra hai silota baad. esay mausam mein konsi fasal lagani chahiye.”,,suspicious,phonetic_mismatch,'silota baad' doesn't match سلوتہ باد phonetically.
2720,"""میں نہیں کہہ رہا ہوں.اسلام و برد میں کون سی فصل لگانی چاہیے.""",“ main nahi keh raha hun.Islam o bard mein konsi fasal lagany chahiye.”,,suspicious,phonetic_mismatch,'Islam o bard' doesn't match اسلام و برد well.
2721,"""جیسے مجھے سینیر. جیسا سو سوگرے دہ تاریخ.""","""jise mujhe sinir. jaisa so sogray da tareekh.""",,suspicious,phonetic_mismatch,'sinir' and 'sogray' don't match the Urdu input.
2722,"""کیا تم سب سے بھر بتاتے ہو""",""" kiya tum sab se bhar batatay ho""",,clean,,No clear transliteration issue detected.
2723,"""کیا تمہیں خبروں کا پتہ ہوتا ہے؟""",""" kia tumhe khabron ka pata hota hai?",,clean,,No clear transliteration issue detected.
2724,"""مجھے اسلام آباد آمد کا موسم بتاؤ.""",""" mujhe Islamabad aamad ka mausam batao.""",,clean,,No clear transliteration issue detected.
2725,"""السلام علیکم مجھے یہ بتائیں کہ میری فصل میں فصل اگانا چاہتا ہوں تو کیا آلو صحیح رہے گا یا پھر ایانز.""",“Lslam alaikum mujhe yeh bitayen ke meri fasal mein fasal uana chahta hun to kya alaw sahi rahega ya phir events.”,,suspicious,implausible_loanword,'events' is unrelated to ایانز.
2726,"""کیا آپ مجھے بتا سکتے ہیں کہ ابھی امریکہ اور ایران وار کا کیا اسٹوٹس ہے؟""",""" kya aap mujhe bta sakte hain ke abhi America aur Iran waar ka kya standards hai?",,suspicious,implausible_loanword,'standards' doesn't match اسٹوٹس phonetically.
2727,"""السلام علیکم یہ جؤ آئیٹین میں فروٹ منڈی ہے یہاں پہ آج کل سٹروبری کا کیا ریٹ ہے؟""",“Lslam alaikum yeh jo item mein fruit money hai yahan pe aaj kal strobri ka kya rate hai?,,suspicious,implausible_loanword,'money' is unrelated to منڈی.
2728,"""یہ اسام آباد جؤ فروٹ منڈی ہے وہاں پہ آج خار سٹروبری کا کیا ریٹ ہے؟""",“I Osam abad ju fruit manndi hai wahan pe aaj khar strobri ka kya rate hai?,,suspicious,phonetic_mismatch,'Osam abad' doesn't match اسام آباد well.
2729,"""اچھا مجھے یہ بتاؤ کہ رویل راولپنڈی میں آج سٹروبری کا کیا ریٹ ہے.""",""" acha mujhe yeh batao ke royal Rawalpindi mein aaj strobri ka kya rate hai.""",,suspicious,phonetic_mismatch,'royal' doesn't match رویل phonetically.
2730,"""کوئی بھی اچھا مجھے آلو کا ریٹ بتاؤ فیصل آباد کی منڈی میں آلو کا ریٹ کیا ہے.""",“koi bhi acha mujhe awlo ka rate batao Faisal abad ki manndi mein awlo ka rate kya hai.”,,suspicious,phonetic_mismatch,'awlo' doesn't match آلو phonetically.
2731,"""ٹرابل راولپنڈی مارکیٹ میں اس وقت مرگی کا کیا ریٹ ہے؟""",“trabl Rawalpindi market mein iss waqt mergi ka kya rate hai?,,suspicious,phonetic_mismatch,'trabl' doesn't match ٹرابل phonetically.
2732,"""مجھے سٹالبری کے ریٹ بتاؤ.""",""" mujhe stable ke rate batao.""",,suspicious,phonetic_mismatch,'stable' doesn't match سٹالبری phonetically.
2733,"""مجھے آلو کے منڈی ریڈ بتاؤ.""",“jhe alaalo ke manndi red batao.”,,suspicious,phonetic_mismatch,'alaalo' and 'red' don't match the Urdu input.
2734,"""ایران اور اسرائیل کی جھنگ کی تورپ ڈیٹ ہے.""","""Iran aur Israel ki jhang ki torp date hai.""",,suspicious,phonetic_mismatch,'torp date' doesn't match تورپ ڈیٹ phonetically.
2735,"""اچھا بشیر مجھے بتاؤ کہ حیثل آباد میں اج کیسا موسم ہے.""",""" acha Basheer mujhe batao ke hashil abad mein uj kaisa mausam hai.""",,suspicious,phonetic_mismatch,'hashil abad' doesn't match حیثل آباد well.
2736,"""یار آج کر لاہور میں گندم کتنے روپے میں مل رہا ہے؟""",“Yar aaj kar Lahore mein gandum kitne roop mein mil raha hai?”,,suspicious,phonetic_mismatch,'roop' doesn't match روپے phonetically.
2737,"""اور یہ بتائیں کہ ٹیمانٹل کی کیا قیمت ہے؟""","""اور yeh bitayen ke temple ki kya qeemat hai?",script_leakage,suspicious,script_leakage,Starts with Urdu script 'اور'.
2738,"""یار مجھے بتانا کہ سیب کی کیا قیمت ہے آج کل؟""",“Yar mujhe batana ke saib ki kya qeemat hai aaj kal?”,,clean,,No clear transliteration issue detected.
2739,"""مجھے بتاؤ تحصیل راولپنڈی میں سیب کی کیا قیمت ہے.""",""" mujhe batao tehseel Rawalpindi mein saib ki kya qeemat hai.""",,clean,,No clear transliteration issue detected.
2740,"""بشیر صاحب آج بارش ہونی ہے اسلام آباد آباد میں کیا نہیں ہونی ہے؟""","""Bshir sahib aaj barish honi hai Islamabad mein kya nahi honi hai?",,suspicious,phonetic_mismatch,'Islamabad' repeated incorrectly; input says اسلام آباد آباد.
2741,"""اچھا بشیر میں آپ سے یہ پوچھتا چاہ رہا ہوں کہ آزاد جمع و کشمیر کا موسم آج کیسا ہے.""","""achha Basheer mein aap se yeh poochta chah raha hun ke azad jama o Kashmir ka mausam aaj kaisa hai.""",,clean,,No clear transliteration issue detected.
2742,"""اچھا بشیر مجھے آپ یہ بتا سکتے ہیں کہ اسلام آباد آباد کی جؤ سلاد منڈی ہے اس کے اندر آج کل کیا ریٹ چل رہے ہیں سلاد فلوٹس کے.""",“achi Basheer mujhe aap yeh bata sakte hain ke Islamabad abaad joo salad manndi hai os k andar aaj kal kya rate chal rahe hain salad flots k.,,suspicious,phonetic_mismatch,'salad flots' doesn't match سلاد فلوٹس well.
2743,"""اچھا بھیئے آپ مجھے یہ بتا سکتے ہیں کہ آلو کا کیاریڈ چر ہے.""",""" acha bhaiye aap mujhe yeh bata sakte hain ke alu ka card chur hai.""",,suspicious,phonetic_mismatch,'card chur' doesn't match کیاریڈ چر phonetically.
2744,"""ہج اسلام آباد منڈی میں آلو کا کیا ریٹ ہے؟""",""" hajj Islamabad manndi mein alu ka kya rate hai? """,,suspicious,phonetic_mismatch,'hajj' doesn't match ہج phonetically.
2745,"""اچھا مشیر مجھے آپ یہ بتا سکتے ہیں اسلام آباد و راولپنڈی کے اندر آج روڈز اپن ہیں.""",""" acha musheer mujhe aap yeh bata sakte hain Islamabad o Rawalpindi ke andar aaj roads upn hain.""",,suspicious,phonetic_mismatch,'musheer' doesn't match مشیر phonetically.
2746,"""اج اسلام آباد اور پھلی میں روڈ ٹریفک کہاں کہاں بند ہے.""","""aj Islamabad aur phali mein road traffic kahan kahan band hai.""",,suspicious,phonetic_mismatch,'phali' doesn't match پھلی phonetically.
2747,"""اچھا پھر مجھے آپ یہ بتا سکتے ہیں کہ میں جندم کی کٹائی کرنا چاہ رہا ہوں تو کر سکتا ہوں.""",“achi phir mujhe aap yeh bata sakte hain k main Jundum ki kataai karna chah raha hun to kar sakta hun.,,suspicious,phonetic_mismatch,'Jundum' doesn't match جندم phonetically.
2748,"""اس کے بارے میں بتاؤ لینا کہ اب اس نے سوال یہ پیچھے کے موسیقی""",“ iss ke baray mein batao lena ke ab iss ne sawal yeh peechay ke moseeqi”,,suspicious,degenerate_output,Output is drastically shorter and incomplete.
2749,"""آج کا موسم کیسا رہے گا؟""","""aj ka mausam kaisa rahega? """,,clean,,No clear transliteration issue detected.
2750,"""ٹھینس. میں پتہ کرنا سب سات بجے اور شوید بارش تو. جی. تو کہ ساڑی دو برز گزل ہو جانے. بڑی فصل ہو سے کہہ لائی. بہری برزیاں روز گیلی ہوتی ہیں آپ جب کہ بارش ہو. اور وہ ٹیم دس ایک روز تو بارش شروع ہو. سبجرہ. اسے آپ ٹائمز ٹائمز کر کے نا بارش کے پوچھیں. پوچھیں بھرہ کیسے کریں. پوچھ کریں وہی جاتا ہے پھر کلک کریں. اس کا پرسر میں پھرسر. بولیں. یا شام کو کتا مرے چونکے کرتے ہیں.کیا آج شام سات بجے سامبہ میں بارش ہوگی؟ اور کیا درجہ حلالہ دوں گا؟""",Thins. mein pata karna sab saat bujey aur shud_h barish to. jee. to k saari do breakzal ho jaane. bari fasal ho se keh layi. behri breakyan roz gili hoti hain aap jab ke barish ho. aur wo team das aik roz to barish shuru ho. Sabjara. isko aap time time karke poucheen. poochen bharha kaise karen. pooch karen. pooch karen wohi jata hai. phir click karen. iss ka personal mein reply. bolein. Ya shaam ko kutta marey choonkay kerte hain.,,suspicious,degenerate_output,Output is truncated and incomplete.
2751,"""اچھا بشیر مجھے بتاؤ کہ چاول کے بارے میں مجھے بتاؤ کہ چاول کی خصل میں نے لگانی ہے وہ کیسے لگاؤں.""",“acha Basheer mujhe batao ke chawal ke baare mein mujhe batao ke chawal ki khsl main ne lagany hai wo kaise lagau.”,,suspicious,phonetic_mismatch,'khsl' is not a faithful transliteration of خصل.
