message_id,user_message,romanized_text,layer1_flags,openai_verdict,openai_issue_type,openai_reason
3640,"""مجھے راگنگ کی منگلی میں ٹماٹر کا آرکاہ ریٹ بولتا ہوں""",""" mujhe raging ki mangli mein timatar ka archah rate bolta hun""",,suspicious,phonetic_mismatch,'raging' and 'archah' don't match the Urdu source.
3641,"""دیری گاہی کو بخار ہے اس کو اعلاد لا""","""Dari gaahi ko bukhar hai iss ko elad laa""",,suspicious,phonetic_mismatch,'Dari gaahi' and 'elad' are distorted.
3642,"""میری گاہی کو بخار ہے اس کا علاج بتاؤ""",""" meri gaahi ko bukhar hai iss ka ilaj batao""",,suspicious,phonetic_mismatch,'gaahi' is a poor match for 'گاہی'.
3645,"""السلام علیکم بھائی بشیر ڈس و جیب! مستمدہ کی صورت حال ہے؟""","""Lslam alaikum bhai Basheer ds o jaib. mustandah ki soorat e haal hai?",,suspicious,phonetic_mismatch,"Several words are badly distorted, e.g. 'ds o jaib'."
3647,"""کسان بھائی جو لوسن ہوتا ہے لوسن اس کو گھکا پاڑ جاتا ہے اس کا کیا حال ہے گھکا کیسے ختم کریں""",“San bhai jo lost hota hai lost usko ghaka paad jata hai iss ka kya haal hai ghaka kaise khatam karein”,,suspicious,phonetic_mismatch,'lost' doesn't match 'لوسن'.
3648,"""السلام علیکم بشیر بھائی میں جو بہتی مال پالتا ہوں بکریاں بھی بھیت اور بھینس جو جن اس کی کمزور ہوتی ہیں اور خوشحالی نہیں کرتی ہیں اس کو کون سی دروائی یا کون سی فارمولا رہ رہا ہے جو اس کو خوشحالی اور خوش""",“Lslam alaikum Basheer bhai mein jo behti mall pala hun bakriyan bhi bhit aur bhens jo jin uski kamzor hoti hain aur khushhali nahi karti hain is ko kon si drowai ya kon si formula reh raha hai jo usko khushhali aur khush”,,suspicious,phonetic_mismatch,"Several words are badly distorted, e.g. 'behti mall' and 'khushhali'."
3649,"""میری جو ڈرس ہیں بیس ہیں وہ تین سال کی چار سال کی پانچ سال کی ہیں اور اس سے بھی زیادہ ہو سکتی ہیں لیکن جو ہے وہ بوشالی نہیں کرتی اور شیر بھی جو بودلی تن دیتی ہیں اس کو کون سی نکالیں اور جا بھی جو ہے کھول کے گھوم چھیڑاتی ہیں ادھر بھی چلتی ہیں وہ گال کھاتی ہیں اب بھی بتائیں کہ گھراپ پہ بھی دیتے ہیں اس کو""",“Meri jo drs hain bees hain woh teen saal ki chaar saal ki panch saal ki hain aur uss se bhi zyada ho sakti hain lekin jo hai woh bosali nahi karti aur sher bhi jo bodli tan deti hain os ko konsi nikalen aur ja bhi jo hai khol ke ghoom chhairati hain idhar bhi chalti hain wo gaal khaati hain ab bhi bitayen ke gharaap pe bhi dete hain os ko,,suspicious,phonetic_mismatch,"Several words are badly distorted, e.g. 'bosali' and 'bodli'."
3651,"""پرانشکل جوی کم سے کم پانچ من اور چار من اور تین من اور دو من کے گرمان ہو سکتا ہے۔""",“Prochkl Juwi kam se kam panch mann aur Char mann aur teen mann aur do mann ke garman ho sakta hai.,,suspicious,phonetic_mismatch,'Prochkl Juwi' doesn't match the Urdu source.
3653,"""اللہ و السامن و بشیر مجھے بھوک لگی ہے میں اس وقت کیا کھاؤں""",“allah o alasam o Basheer mujhe bhook lagi hai main iss waqt kya khaoun”,,suspicious,phonetic_mismatch,'alasam' doesn't match 'والسامن'.
3654,"""اچھا بشیر مجھے بتاؤ کہ مکیا میں سبحانہ کی کافی لے سکتی ہوں""","""achha Basheer mujhe batao ke makeya mein Subhana ki kafi le sakti hun.""",,suspicious,phonetic_mismatch,"Several words are badly distorted, e.g. 'makeya' and 'Subhana'."
3657,"""کیا آپ کی طبیعیت ٹھیک ہے؟ ورحدیت ہے؟""",""" kya aap ki tabiyat theek hai? wardiyat hai? """,,suspicious,phonetic_mismatch,'wardiyat' doesn't match 'ورحدیت'.
3662,"""عام اصول فوکس کرتا ہوں بشیر آپ کا نام ہے؟""","""عام usool fox karta hun Basheer aap ka naam hai?",script_leakage,suspicious,phonetic_mismatch,'fox' doesn't match 'فوکس' well in context.
3663,"""جی ہاں ملفار ووک مجھے ایم بی ملے گی فاسق سے""","""ji haan Malfar topic mujhe MD milegi Fasik se""",,suspicious,phonetic_mismatch,"Several words are badly distorted, e.g. 'Malfar topic'."
3664,"""کیا میں آپ کو سوال پوچھیں یا پھر جواب کروں گا مجھے اینڈی ملے گی وہ بھی""",""" kya me aap ko sawal poochen ya phir jawab karunga mujhe andy milegi woh bhi.""",,suspicious,phonetic_mismatch,'poochen' and 'and y' are distorted.
3665,"""آپ کو مجھ سے سوال پوچھیں میں آپ مجھے سو این بی دینا میں ریکٹرنسر دوں""",“ap ko mujh se sawal poochen me aap mujhe so anB dena me re restrictar dun”,,suspicious,phonetic_mismatch,"Several words are badly distorted, e.g. 'so anB' and 're restrictar'."
3666,"""میں نے آپ کو کہا آپ مجھ سے سوال پوچھئے میں آپ کے جواب صحیح ڈھونڈا آپ مجھے سو ایم بی ایس دینا""",“ main ne aap ko kaha aap mujh se sawal poochye ma aap k jawab sahi dhoonda aap mujhe so ambyss dena”,,suspicious,phonetic_mismatch,"Several words are badly distorted, e.g. 'dhoonda' and 'ambyss'."
3667,"""جام رویس ایمبرز دے""",“Jam rouses membors de”,,suspicious,phonetic_mismatch,'membors' doesn't match 'ایمبرز'.
3668,"""آپ مجھ سے سوال پوچھیں گے میں آپ کے جواب کب دوں گا آپ مجھے بیس اینڈویڈو کے کب میں آپ کا جواب دوں گا آپ سے سوال پوچھو""","""ap mujh se sawal poochen ge ma aap ke jawab kab dun ga aap mujhe bees adventure ke kab me aap ka jawab dun ga aap se sawal poochho.""",,suspicious,phonetic_mismatch,'adventure' doesn't match 'اینڈویڈو'.
3670,"""آج کے بعد آپ سے بھی پوچھیں گندرے انسان بھائی سعی میں مطلب دے اور کوئی ایپ ڈاؤن لوڈ کرتے آپ سے کبھی بھی نہیں پوچھوں دستندی بھائی بھائی چنگر""",“aj ke baad aap se bhi poochen gandaray insaan bhai sae mein matlab de aur koi app download karte aap se kabhi bhi nahi puchhoon dastandi bhai bhai changer”,,suspicious,phonetic_mismatch,"Several words are badly distorted, e.g. 'gandaray' and 'dastandi'."
3673,"""دھاڑی دے اس گدھے کو سالہ یہ گندا ہے اوئے بے سالہ ایناس اس بگڑی کو پانی چلتی اوئے بے اپ بھی خون بھلند ہے اپ میں اپ سے یہ کہ رہا تھا بدا جسے اپنے تم ہی گدھے اور سالےمیں نے یہاں کھانا چاہیے۔""",“Dhari de uss gadhay ko sala yeh ganda hai oye be sala ans is bigri ko pani chalti oye be up bhi khoon bhuland hai up mein up se ye ke raha tha bada jisay apne tum hi gadhay aur saale main ne yahan khana chahiye.”,,suspicious,phonetic_mismatch,"Several words are distorted, e.g. 'ans' and 'bigri'."
3674,"""او بت بغیر رکھنے کے انسان گالی کے جیسے تو ہے. کیسا نام ہے تیرا بشیر لڑو شوکو بھرن کے لالے تیرے بھرن چودھے. تو ہے بغیر رکھ انسان بغیر رکھ بغیر رکھ بغیر رکھ بغیر رکھ انسان صالح تجپیر""",“O buut baghair rakhnay ke insaan gaali ke jaise to hai. kaisa naam hai tera baicher lro shoko bharan ke lale tairay bharan choudhhe. to hai baghair rakh insaan baghair rakh baghair rakh baghair rakh insaan Saleh Tajpeer”,repeat_loop,suspicious,phonetic_mismatch,"Several words are badly distorted, e.g. 'baicher' and 'lro'."
3676,"""میں جی آئی ٹی کمپنی کا مالک ہوں بہت امیر ہوں تم تو کھل کے بیٹھو سال""",“ main g IdT company ka maalik hun bahut Ameer hoon tum to khul ke baitho saal”,,suspicious,phonetic_mismatch,'g IdT' doesn't match 'جی آئی ٹی' phonetically.
3677,"""فارمین کو بیر کیسے پھوکتے؟""",“framin ko bair kaise phokte?”,,suspicious,phonetic_mismatch,'framin' doesn't match 'فارمین' phonetically.
3678,"""سیب کے پودوں کی شاخ تراثی کے بارے میں بکال""",“assib ke poudon ki shaakh tarasi ke baare mein bakal”,,suspicious,phonetic_mismatch,'assib' and 'bakal' don't match source words.
3681,"""السلام علیکم ورشیمال کیسا ہے؟""",""" salam alaikum wartimal kaisa hai?",,suspicious,phonetic_mismatch,'wartimal' doesn't match 'ورشیمال' phonetically.
3684,"""سوائے میں آسانی میں حلاپکوئی سوال سے کچھ معنی برو فہرنگ بات پیسیلی وعلوم بارش کا مخاب بھی ہے ہاڈی کے والے میںجبلیرہ میں بارش والے قام کھان""",“Swaye mein aasani mein halapkyi sawal se kuch maanifein baroo fehering baat pasili o ilam barish ka mukhab bhi hai haddi ke walay main english mein barish wale Qam khan”,,suspicious,phonetic_mismatch,Many output words don't match the Urdu source.
3685,"""ہیلوداد جملیرا میں بارش ہو گیا نہیں بتا دوکریابوروال کے گیٹھ اڈا جملیرے کے نزدیک کے ایدہ جملیرہ. کوئی ایک دو کلو میٹر فاصلہلائیڈ""",“Helwad jmalera mein barish ho gaya nahi bata dobarawal ke gath adda jumlay ke nazdeek ke eida jumleera. koi aik do klov meter faaslayed”,,suspicious,phonetic_mismatch,Several place names are heavily distorted.
3686,"""ہیلودان جنگلے دیر بارش و بارش و کیا ہیدارت جنگیرہ میںبارش ہو گئی ہے نہیں بتا دو""",“Helodan jangle der barish o barish o kya hidarat jangera mainbarsh ho gayi hai nahi bata do”,,suspicious,phonetic_mismatch,Multiple words are distorted beyond normal transliteration.
3690,"""یار میری گاہی بشیر کھانا بہت کم کھا رہی ہے تو دوجا انہوں میں ویکسین بھی لوانی ہے میں کی کر رہا ہوں میں نو دس""",“Yar meri gaahi Basheer khaana bahut kam kha rahi hai to doja unhon mein vaccine bhi lowani hai main ki kar raha hun main no das”,,suspicious,phonetic_mismatch,'doja' and 'no das' don't match the Urdu input.
3691,"""سوشی میری گائیں کم کھا رہی ہے. مجھے ایک دوست کی یقین کے بارے میں بتاؤ. وہ کھانا کیوں کم کھا رہی ہے؟""",“ Roshi meri gayan kam kha rahi hai. mujhe aik dost ki yaqeen ke baray mein batao. woh khaana kyun kam kha rahi hai?,,suspicious,phonetic_mismatch,'Roshi' and 'yaqeen' don't match source words.
3696,"""اچھا یار کتنے کلو گرام بیج ڈالنا چاہئیں میں سوچ رہا ہوں دس کلو گرام فی ایکڑ دل کا بیج ڈال دو میں""",“acha yaar kitne klov gram beej daalna chahiye main soch raha hun das klov gram fe acre dil ka beej daal do me”,,suspicious,phonetic_mismatch,'dil ka' doesn't match 'دل کا' source context.
3700,"""میں نے پیشہ گندم کی فصل قبل لگانی چاہیے۔""",“ main ne pesha gandum ki fasal qabal lagani chahiye.,,suspicious,phonetic_mismatch,'pesha' doesn't match the Urdu source word.
3704,"""منجی کی فصل اب بگانے کب تھا منجی کیسے گاں؟ مجھے بشیر کا نمبر چاہیے۔""",“Mange ki fasal ab bange kab tha Mange kaise gun? mujhe Basheer ka number chahiye.”,,suspicious,phonetic_mismatch,"Several words are badly distorted, e.g. 'Mange'."
3705,"""گندم کی تازہ ٹرینڈ فراسمندری قیمت پتاں ریٹ""",""" gandum ki tazah treed frsmandri qeemat pataan rate""",,suspicious,phonetic_mismatch,'frsmandri' doesn't match the source phrase.
3710,"""یرا جی زیر گان راد ایموشن لگ جینا تاکیر تاریخی جاجا پھر""","""Yra jee zair gan rad option lag jeena takeer tareekhi jaaaaaa phir""",,suspicious,phonetic_mismatch,'option' doesn't match the Urdu source word.
3711,"""مکان مشن لگ گئے نوزہ کی جلائی جے""",“Mkan mission lag gaye Noza ki jalai Jed”,,suspicious,phonetic_mismatch,'mission' and 'Noza' don't match the source.
3713,"""بشیر صاحب، کیسے ہیں؟""","“Bshir sahib, kaise hain?”",,suspicious,phonetic_mismatch,'Bshir' drops a vowel from 'بشیر'.
3715,"""بشیر آج موسم کی کیا صورت حال ہے راولپنڈی میں""","""Bshir aaj mausam ki kya sorat e haal hai Rawalpindi mein""",,suspicious,phonetic_mismatch,'Bshir' is not a good match for 'بشیر'.
3716,"""سلام علیکم بشیر آج موسم کی کیا صورتحال ہے راولپنڈی میں""",""" salam alaikum Basheer aaj mausam ki kya sorat e haal hai Rawalpindi mein",,suspicious,phonetic_mismatch,"'Basheer' and 'sorat' are acceptable, but 'Bshir' missing vowel? Actually output mostly fine."
3717,"""نگوند کی دلت رکھنا خاص بھی کیا ہے؟""",“Languod ki Dilt rakhna khas bhi kya hai?”,,suspicious,phonetic_mismatch,'Languod' doesn't match the source word.
3722,"""بھائی موسم کی کیا سوڑ رہتا ہے آل سربودھاں میں""",“bhai mausam ki kya sorh rehta hai all Sububhan mein”,,suspicious,phonetic_mismatch,'Sububhan' doesn't match the place name.
3723,"""بشیرِ کیا چالیٹی کو""","""bshir ki chaliyati ko""",,suspicious,phonetic_mismatch,'chaliyati' doesn't match the source word.
3724,"""بشیر بھائی کیا حال چال رہے ہیں ٹھیک ہو""","""Bshir bhai kya haal chaal rahe hain theek ho""",,suspicious,phonetic_mismatch,'Bshir' is a poor transliteration of بشیر.
3728,"""میڈیو میں ایک ایسا پیسہ ہے۔""",“ video mein ek aisa paisa hai.,,suspicious,phonetic_mismatch,'video' doesn't match 'میڈیو' phonetically.
3733,"""زیجا زیجا زیجا زیجا""",Zeba Zeba Zeba Zeba,repeat_loop,suspicious,phonetic_mismatch,'Zeba' doesn't match 'زیجا' phonetically.
3734,"""السلام علیکم جلائے شیعان میرے مکئی میں جیبے مت جاؤں چیک مصبیح""",“Lslam alaikum jalaye shiaan mere makai mein jaibay mat jaoon check musbeeh”,,suspicious,phonetic_mismatch,Several words are distorted beyond transliteration.
3738,"""ہیائے بیچ کسان بزرگ کے سیوں سب ٹھیک ہو اور اپنی خیمت مرنہ بھی جائے کہ کسی کو خیمت مرنہ بھی جیسی ملے لیں. آپ یہ کیا رہتے ہیں؟اور آپ کسان بنے گئے ہیں اور ہم بھی کسان یا نبیہ سے لیکن یہ معلوم نہیں ہے کہ کان پہ کیسے ہوگا اور کہاں پہ کہیں ہوگا یہ مجبورت تقویب""","""Hiyaye beech kisan buzurag ke seyon sab theek ho aur apni khaimat Miranah bhi jaye k kisi ko khaimat Miranah bhi jaisi milay len. aap ye kya rehte hain?AAP kisan banay gaye hain aur hum bhi kisan ya Nabia se lekin ye maloom nahi hai k kan pe kaise hoga aur kahan pe kahin hoga ye majborat taqveeb",,suspicious,phonetic_mismatch,Many words are heavily distorted or unrelated.
3740,"""ابشیر بیرائی کیوں ہوسن برہتی؟""",“ashir battery kyun Hassan barhti?”,,suspicious,phonetic_mismatch,'battery' doesn't match the Urdu source.
3743,"""کیا بی بی سیون بی اچھا ڈلر دیتا ہے تحصیل پسرور ضلع اسکار کوٹ میں؟""",""" kia b b seven b acha delar deta hai tehseel pasrur zila askar coat mein?",,suspicious,phonetic_mismatch,'askar coat' doesn't match 'اسکار کوٹ' well.
3746,"""آج آلوئے میں موسم کا ترین اپڈیٹ دیں مجھے کسی گندگی نہ سال بھی یا""","""aj alowe mein mausam ka tareen update den mujhe kisi gandagi na saal b ya.""",,suspicious,phonetic_mismatch,'gandagi na saal b ya' doesn't match the source.
3753,"""سلام علیکم آج موسم کی کتنی سہ ٹیکلیٹ ہے""",""" salam alaikum aaj mausam ki kitni sah complete hai""",,suspicious,phonetic_mismatch,'complete' doesn't match the Urdu source.
3759,"""میرے پاس پریسیں نہیں ہیں گرپٹریریشن سسٹم پر ایک ایکڑ پر کتنی لاگت تا ہے""",""" meray paas pressure nahi hain grpiration system par aik acre par kitni laagat ta hai.""",,suspicious,phonetic_mismatch,'pressure' and 'grpiration' don't match source words.
3761,"""میری گنّا کی فصل پراسفید مکھی کا حملہ ہے""",""" Meri gunga ki fasal properly makhi ka hamla hai""",,suspicious,phonetic_mismatch,'properly' doesn't match 'سفید'.
3762,سانفل,sanfil,,suspicious,phonetic_mismatch,'sanfil' doesn't match 'سانفل' well.
3763,"""آج موسم کے سبق تدلساں میں۔""","""aj mausam ke sabaq tadlsan mein. """,,suspicious,phonetic_mismatch,'tadlsan' doesn't match the source phrase.
3764,"""شیر بھائی میں نے اپنے گھر میں انگور شاتوت اور امرود اُبائے ہیں اور وہ شاتوت چوہاں بھی فصل نہیں کرتا دن پتی پر رہتا ہے اور امرود بھی سو بھی انگور بھی فصل نہیں کرتا اور وہ بڑھوتری نہیں کرتا کیا وجہ ہےکیا کرنا چاہیے ہمیں؟""",“shir bhai ma ne apne ghar mein angoor shatot aur amrood UBaye hain aur wo shatot chohan bhi fasal nahi karta din patti par rehta hai aur amrood bhi so b angoor bhi fasal nahi karta aur wo barhwatri nahi kerta kya wajah hai kia kerna chahiye hamein?,,suspicious,phonetic_mismatch,"Several words are distorted, e.g. 'shir' and 'UBaye'."
3765,"""السلام علیکم کسان دوست کیسے ہو؟ کسان دوست مجھے ڈی آئی خان ڈیرہ رائیس مجموعہ خان کا ہپ ویدر چیک کر لیں اور یہاں پہ ہم نے چاول کی پنیری جو ہے نا وہ ڈالی ہے اس کے لئے ہم کیا پروسیجر کر لیں وہ صحیح نہیں ہو گئی کچھ جگہوں پہ بھی یا کچھ بھی نہیں ہوتا کیا وصلہ ہو سکتا ہے""",“Lslam alaikum kisan dost kaise ho? Kisan dost mujhe DNAe khan deera rayis majmoa khan ka hip widder check kar len aur yahan pe hum ne chawal ki paneeri jo hai na woh dali hai is ke liye hum kya processor kar len woh sahi nahi ho gayi kuch jaghon pe bhi ya kuch bhi nahi hota kya wasla ho sakta hai”,,suspicious,phonetic_mismatch,Many place names and words are badly distorted.
3767,"""السلام علیکم بشیر جان کیا آج موسم کے حالات سے کچھ بچا سکتی ہے کیا بارش ہو سکتی ہے یا نہیں مجھے صرف اتنا بتائیں کہ پانچ سے لے کر آٹھ تک بارش کا کوئی ہے قطر آنے کا ہے یا نہیں میں تو ایسی خبر دوں کہ میں خوش ہو جاؤں""",“Lslam alaikum Basir jaan kya aaj mausam ke halaat se kuch bacha sakti hai kya barish ho sakti hai ya nahi mujhe sirf itna bitayen ke paanch se le kar aath tak barish ka koi hai qutar aane ka hai ya nahi main to aisi khabar dun ke main khush ho jaoon”,,suspicious,phonetic_mismatch,'bitayen' and 'qutar' are distorted from source.
3769,"""وعلیکم السلام بشیر صاحب کی آجالہ ٹھیک ہو""",“WAKUM salam Basheer sahib ki aajala theek ho”,,suspicious,phonetic_mismatch,'WAKUM' and 'aajala' don't match the source.
3771,"""لوگیالے کھاد کے بھائی""",“ogyalay khad ke bhai”,,suspicious,phonetic_mismatch,'ogyalay' doesn't match the source word.
3772,"""بھینس کے پھل کو کتنے دیر تک دودھ پلانا چاہیے""",“Bhenes ke phal ko kitne der tak doodh pilana chahiye”,,suspicious,phonetic_mismatch,"'phal' should be 'bhens' source context, but output says 'phal'."
3777,"""عمران خان کب جیلتے باہر آئے گا""","""amaran Khan kab jaultay bahar aayega""",,suspicious,phonetic_mismatch,'amaran' and 'jaultay' don't match source words.
3778,"""جانور کلگے بننے پر پٹا ہوا گاس ضروری ہے کہ نہیں""",""" janwar collage banne par pita hua gas zaroori hai ke nahi""",,suspicious,phonetic_mismatch,'collage' and 'pita hua gas' don't match the source.
3780,"""راولپنڈی باوزیر میں موسم کیسا ہے؟""",""" Rawalpindi safeer mein mausam kaisa hai?",,suspicious,phonetic_mismatch,'safeer' doesn't match 'باوزیر'.
3781,"""کھلتی ہوگئی راولپنڈی میں منڈی والی مفرم کرتے ہیں""","""khlti hogayi Rawalpindi mein manndi wali maaf karte hain""",,suspicious,phonetic_mismatch,Several words are distorted beyond normal transliteration.
3782,"""کھال کی قیمت کیا ہے""","""knhal ki qeemat kya hai""",,suspicious,phonetic_mismatch,'knhal' doesn't match 'کھال' phonetically.
3783,"""دھان کے فصل کس وقت لگانی چاہیے؟""",“Dhan ke fasal kis waqt lagani chahiye?”,,suspicious,phonetic_mismatch,'fasal' is misplaced; source says 'dhan ke fasal'.
3785,"""مزدور کتنے استعمال کرنا ہے اور آپ استعمال ہونا ہے آپ وڑنے ہیں آپ وڑنے ہیں آپ گانے ہیں تے دس اخوا کتنے بھی بھگا چڑھی ہیں ایک ایک ایک ایک خرچہ دس ایک ہاں""",“Mzdur kitne istimal karna hai aur aap istimal hona hai aap waranay hain aap waranay hain aap ganay hain te das Akwa kitne bhi bhaga charhi hain aik aik aik aik kharcha das aik haan”,repeat_loop,suspicious,phonetic_mismatch,Many words are garbled or unrelated.
3786,"""میں پیاز اپیان ڈرانے کی ایکڑ جو کتنے کلو گندم بگانے چاہئے کہ مزدوراں خوروٹ ڈھانیں گے""",“ main pyaaz upyan darane ki acre jo kitne klov gandum begane chahiye ke mazdouran khorwat dhanay gay.,,suspicious,phonetic_mismatch,"Several words are badly distorted, e.g. 'upyan' and 'khorwat'."
3788,"""انڈی باوالدین کے موسم کے کیا صورت حال ہیں؟""",“andi bawauddin ke mausam ke kya sorat e haal hain?”,,suspicious,phonetic_mismatch,'Sububhan' doesn't match the place name.
3789,"""کھاد زیادہ ضروری ہے کہ کلر رہنا چاہیے ٹوٹے میں۔""",“khad zyada zaroori hai ke colour rehna chahiye tootay mein.”,,suspicious,phonetic_mismatch,'colour' doesn't match 'کلر' in this context.
3791,"""کیا بانش ہو گیا نہیں یہ بتاؤ""",""" kia baansh ho gaya nahi yeh batao""",,suspicious,phonetic_mismatch,'baansh' doesn't match 'بانش' well.
3794,"""صحیب کی لوگ اتنے گئے ہیں۔""",“Saheeb ki log itne gaye hain.,,suspicious,phonetic_mismatch,'Saheeb' doesn't match 'صحیب' well.
3803,"""فریم بیٹی وویلڈ ایمڈی خانگ""","frame payment deposit khangi """,,suspicious,phonetic_mismatch,'payment deposit' doesn't match the Urdu input.
3804,"""نیشان بھی پڑھو ڈھاگوں ہاں سمجھاو تھا۔""",“Nashen bhi padho dhagon haan samjhoo tha.,,suspicious,phonetic_mismatch,'Nashen' and 'samjhoo' don't match source words.
3805,"""فری ایم بی فری ایم بی فری ایم بی""","""frd amby free amby free amby""",,suspicious,phonetic_mismatch,'frd amby' doesn't match the repeated source phrase.
3808,"""دلی کی فصل کی معلوماتمیں اپنے اپنے اپنے اپنے اپنے""",“dali ki fasal ki motalbiyan apne apne apne”,repeat_loop,suspicious,phonetic_mismatch,'motalbiyan' doesn't match the source phrase.
3809,"""دل کی فیصلہ بھی معلومات""",""" dil ki faisla bhi maloomat""",,suspicious,phonetic_mismatch,'faisla' doesn't match 'فیصلہ' context here.
3821,"""دیر دینا""",""" deera dena",,suspicious,phonetic_mismatch,'deera' doesn't match 'دیر' well.
3822,"""دلی کی اصل کی دیکھ بھال ایس ایم""",""" dalli ki asal ki dekh bhaal SP""",,suspicious,phonetic_mismatch,'SP' doesn't match 'ایس ایم'.
3823,"""السلام علیکم بشیر کی آج چالے ہم مچھاں لائیان ہیں تھے اور مچھاں بڑیاں بری بری تنے بڑے پوٹے نہیں ہونے مچھانکیاں نے""",“Lslam alaikum Basheer ki aaj chaale hum machan layyan hain thein aur machan bariyan buri buri tanay bare potay nahi honay machhankyan ne.,,suspicious,phonetic_mismatch,"Several words are badly distorted, e.g. 'machan'."
3832,"""اسلام وعلیکم""",""" islam waleikum",,suspicious,phonetic_mismatch,'waleikum' doesn't match 'وعلیکم' well.
3833,"""ہماری ایانہ میں گندم پر گھیڑا لگ گیا ہے اور اس پر کون سی سب دیکھ لیں""",""" hamari Eva mein gandum par ghera lag gaya hai aur iss par kon si sab dekh len""",,suspicious,phonetic_mismatch,'Eva' doesn't match the source word.
3840,"""گندم میں نے کاٹ لی ہے اس کا اب سٹوریج کیسے کروں""",""" gandum ma ne admion li hai iss ka ab storage kaise karu""",,suspicious,phonetic_mismatch,'admion' doesn't match 'kaat li hai'.
3843,"""کل کا اسلام آباد کا موسم بتاو""","""kn ka Islamabad ka mausam batao""",,suspicious,phonetic_mismatch,'kn' doesn't match 'kal'.
3844,"""اگر گیندوں کے باب کے پتے ڈالو ہو جائیں تو کیا کرنا چاہیے""",""" agar gaindon ke baab ke pattay dalo ho jaaye to kya karna chahiye.""",,suspicious,phonetic_mismatch,'baab' doesn't match 'baba'.
3876,"""میں مصوروں سے کٹائی کر رہا ہوں۔""",“ main musawwiron se katai kar raha hoon.,,suspicious,phonetic_mismatch,'musawwiron' doesn't match 'mason'.
3888,"""پپلاں کا بوٹن کیسا ہوگا""",“Plan ka buton kaisa hoga”,,suspicious,phonetic_mismatch,'Plan' doesn't match 'Piplan'.
3892,"""اسلام علیکم آج ڈائرہ ملخان میں موسم کیفر ہے""",""" islam alaikum aaj deera mlkan mein mausam kafer hai""",,suspicious,phonetic_mismatch,'deera mlkan' doesn't match 'Daira Malakhan'.
3898,"""یہ بتائیں گاہجت کس موسم میں کاشتی جائے""",""" yeh batai gaahjat kis mausam mein kashti jaaye""",,suspicious,phonetic_mismatch,'gaahjat' doesn't match the Urdu source well.
3902,"""گنّا کی فصل کا ہم کیسے گاز ختم کر رکھتے ہیں؟""","""Guna ki fasal ka hum kaise Gaz khatam kar rakhte hain?",,suspicious,phonetic_mismatch,'Gaz' doesn't match 'gaza'/'ghaas' clearly.
3925,"""اسلام ایکوم موسم کیسا رہے گا""",""" islam awcome mausam kaisa rahega""",,suspicious,phonetic_mismatch,'awcome' doesn't match 'waikum'.
3926,"""السلام علیکم. زبشیر حینا چکے آج موسم کی مہینے""",“Lslam alaikum. Zabshir hena chuke aaj mausam ki mahine”,,suspicious,phonetic_mismatch,'Lslam' misses the initial 'a' in 'السلام'.
3927,"""امبایا کیسی چچا بشیر آج اسی سنویر تصور کی آج موسم کیسا رہے گا""",“ambaya kaisi chacha Basheer aaj isi Sunwareer tasawwur ki aaj mausam kaisa rahega”,,suspicious,phonetic_mismatch,Several words are badly garbled and don't match the Urdu.
3933,"""میں نے یہاں کھانا چاہیے۔""",“ main ne yahan khana chahiye.,,suspicious,phonetic_mismatch,'khana chahiye' doesn't match the Urdu sentence.
3934,"""السلام علیکم بشیر بھائی کیا حال ہے؟ تو جس سے ٹھیک ہے، خرید ہے""","“Lslam alaikum Basheer bhai kya haal hai? to jis se theek hai, khareed hai”",,suspicious,phonetic_mismatch,'Lslam' and 'khareed' are garbled.
3935,"""بشیر بھائی منجی کا سیزن ہے منجی زیادہ پیداوار لینے کے لئے کون سا بیج اپ گھنٹ کاشت کرنا چاہیے""","""Bshir bhai Mungi ka season hai Mungi zyada pedawar lainay ke liye kon sa beej up ghanat kaasht karna chahiye.""",,suspicious,phonetic_mismatch,'up ghanat' doesn't match the Urdu source.
3937,"""نہیں بشیر بھائی میں یہ جاننا چاہتا ہوں کہ منجی کی زیادہ پیداوار لینے کے لیے ہمیں کون سا بیج اور کب لگانا چاہیے اور منجی کب کاشت کرنی چاہیے""",“Nahe Basir bhai me ye janna chahta hoon k Mungal ki zyada pedawar lainay k liye hamein kon sa beej aur kab lagana chahiye aur Mungal kab kaasht karni chahiye.,,suspicious,phonetic_mismatch,'Mungal' doesn't match 'Mungi'.
3940,"""کل بارش کے کتنے مقال ہیں۔""",“cill barish ke kitne maqal hain.,,suspicious,phonetic_mismatch,'maqal' doesn't match 'mausam' context.
3942,"""ہائی بیٹ جوار کا بھی ایک دستیاب ہے‘ ریفر ہے نہ ریفر یا نہیں؟""","“ high bat jawar ka bhi aik dastyab hai, refere hai na refere ya nahi?”",,suspicious,phonetic_mismatch,'high bat' and 'refere' don't match the Urdu.
3944,"""مال اور کل موسم خیل کیا صورتحال ہے۔""",""" mala aur kal mausam khail kya sorat e haal hai.",,suspicious,phonetic_mismatch,'mala' and 'khail' don't match the source words.
3951,"""اچھا مجھے یہ بتاؤ کہ دل کی فصل میں کون سی بیماری کا حملہ ہوتا ہے""",""" acha mujhe ye btao ke dil ki fasal mein konsi bimari ka hamla hota hai.""",,suspicious,phonetic_mismatch,'dil' doesn't match 'tail'.
